detector,base_trial,incident_start,incident_end,cad_win,event_success,category
fused_fisher,53,2024-11-01,2025-04-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,54,2023-12-01,2024-05-01,0.3333333333333333,0,silent_suppression
fused_fisher,55,2024-10-01,2025-03-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,56,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_fisher,57,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
fused_fisher,58,2024-09-01,2025-02-01,0.16666666666666666,0,silent_suppression
fused_fisher,59,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_fisher,60,2024-02-01,2024-07-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,61,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
fused_fisher,62,2023-06-01,2023-11-01,0.0,0,no_alert_stream_change
fused_fisher,63,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_fisher,64,2024-04-01,2024-09-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,65,2020-08-01,2021-01-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,66,2022-11-01,2023-04-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,67,2023-07-01,2023-12-01,0.16666666666666666,0,silent_suppression
fused_fisher,68,2024-02-01,2024-07-01,0.3333333333333333,1,changed_with_warning_overlap
fused_fisher,69,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
fused_fisher,70,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_fisher,71,2021-07-01,2021-12-01,0.5,1,changed_with_warning_overlap
fused_fisher,72,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
fused_fisher,73,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
fused_fisher,74,2023-07-01,2023-12-01,0.16666666666666666,0,silent_suppression
fused_fisher,75,2024-05-01,2024-10-01,0.6666666666666666,1,changed_with_warning_overlap
fused_fisher,76,2020-05-01,2020-10-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,77,2024-08-01,2025-01-01,0.16666666666666666,1,changed_with_warning_overlap
fused_fisher,78,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_fisher,79,2021-10-01,2022-03-01,0.0,0,no_alert_stream_change
fused_sp,0,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
fused_sp,1,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
fused_sp,2,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
fused_sp,3,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
fused_sp,4,2021-07-01,2021-12-01,0.0,0,no_alert_stream_change
fused_sp,5,2020-03-01,2020-08-01,0.0,1,no_alert_stream_change
fused_sp,6,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
fused_sp,7,2020-01-01,2020-06-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,8,2020-11-01,2021-04-01,0.5,0,silent_suppression
fused_sp,9,2023-12-01,2024-05-01,0.16666666666666666,0,silent_suppression
fused_sp,10,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_sp,11,2024-06-01,2024-11-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp,12,2022-06-01,2022-11-01,0.0,0,no_alert_stream_change
fused_sp,13,2022-12-01,2023-05-01,0.0,0,no_alert_stream_change
fused_sp,14,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
fused_sp,15,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
fused_sp,16,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
fused_sp,17,2022-09-01,2023-02-01,0.0,0,no_alert_stream_change
fused_sp,18,2022-10-01,2023-03-01,0.0,0,no_alert_stream_change
fused_sp,19,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
fused_sp,20,2021-05-01,2021-10-01,0.0,1,no_alert_stream_change
fused_sp,21,2024-01-01,2024-06-01,0.16666666666666666,0,silent_suppression
fused_sp,22,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
fused_sp,23,2020-01-01,2020-06-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,24,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
fused_sp,25,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
fused_sp,26,2022-09-01,2023-02-01,0.0,0,no_alert_stream_change
fused_sp,27,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,28,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
fused_sp,29,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
fused_sp,30,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
fused_sp,31,2020-11-01,2021-04-01,0.5,0,silent_suppression
fused_sp,32,2020-06-01,2020-11-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp,33,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
fused_sp,34,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,35,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_sp,36,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
fused_sp,37,2021-06-01,2021-11-01,0.0,1,no_alert_stream_change
fused_sp,38,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
fused_sp,39,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
fused_sp,40,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
fused_sp,41,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,42,2020-01-01,2020-06-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,43,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp,44,2020-01-01,2020-06-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp,45,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
fused_sp,46,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_sp,47,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_sp,48,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
fused_sp,49,2023-01-01,2023-06-01,0.0,0,no_alert_stream_change
fused_sp,50,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
fused_sp,51,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp,52,2022-04-01,2022-09-01,0.0,0,no_alert_stream_change
fused_sp,53,2024-11-01,2025-04-01,0.0,0,no_alert_stream_change
fused_sp,54,2023-12-01,2024-05-01,0.16666666666666666,0,silent_suppression
fused_sp,55,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
fused_sp,56,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp,57,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
fused_sp,58,2024-09-01,2025-02-01,0.0,0,no_alert_stream_change
fused_sp,59,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_sp,60,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
fused_sp,61,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
fused_sp,62,2023-06-01,2023-11-01,0.0,0,no_alert_stream_change
fused_sp,63,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp,64,2024-04-01,2024-09-01,0.16666666666666666,0,silent_suppression
fused_sp,65,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp,66,2022-11-01,2023-04-01,0.0,0,no_alert_stream_change
fused_sp,67,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
fused_sp,68,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
fused_sp,69,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
fused_sp,70,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp,71,2021-07-01,2021-12-01,0.0,0,no_alert_stream_change
fused_sp,72,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
fused_sp,73,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
fused_sp,74,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
fused_sp,75,2024-05-01,2024-10-01,0.16666666666666666,0,silent_suppression
fused_sp,76,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
fused_sp,77,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
fused_sp,78,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_sp,79,2021-10-01,2022-03-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,0,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,1,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,2,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,3,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
fused_sp_lrt_delta,4,2021-07-01,2021-12-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,5,2020-03-01,2020-08-01,0.0,1,no_alert_stream_change
fused_sp_lrt_delta,6,2020-05-01,2020-10-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,7,2020-01-01,2020-06-01,0.5,1,changed_with_warning_overlap
fused_sp_lrt_delta,8,2020-11-01,2021-04-01,0.5,0,silent_suppression
fused_sp_lrt_delta,9,2023-12-01,2024-05-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,10,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,11,2024-06-01,2024-11-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,12,2022-06-01,2022-11-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,13,2022-12-01,2023-05-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,14,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,15,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,16,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,17,2022-09-01,2023-02-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,18,2022-10-01,2023-03-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,19,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,20,2021-05-01,2021-10-01,0.0,1,no_alert_stream_change
fused_sp_lrt_delta,21,2024-01-01,2024-06-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,22,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,23,2020-01-01,2020-06-01,0.5,1,changed_with_warning_overlap
fused_sp_lrt_delta,24,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,25,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,26,2022-09-01,2023-02-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,27,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,28,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,29,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,30,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,31,2020-11-01,2021-04-01,0.5,0,silent_suppression
fused_sp_lrt_delta,32,2020-06-01,2020-11-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,33,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,34,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,35,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,36,2020-05-01,2020-10-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,37,2021-06-01,2021-11-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,38,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,39,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,40,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,41,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,42,2020-01-01,2020-06-01,0.5,1,changed_with_warning_overlap
fused_sp_lrt_delta,43,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,44,2020-01-01,2020-06-01,0.5,1,changed_with_warning_overlap
fused_sp_lrt_delta,45,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,46,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,47,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,48,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
fused_sp_lrt_delta,49,2023-01-01,2023-06-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,50,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,51,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,52,2022-04-01,2022-09-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,53,2024-11-01,2025-04-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,54,2023-12-01,2024-05-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,55,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,56,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,57,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,58,2024-09-01,2025-02-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,59,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,60,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,61,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,62,2023-06-01,2023-11-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,63,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,64,2024-04-01,2024-09-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,65,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,66,2022-11-01,2023-04-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,67,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,68,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,69,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,70,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,71,2021-07-01,2021-12-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,72,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,73,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,74,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,75,2024-05-01,2024-10-01,0.16666666666666666,0,silent_suppression
fused_sp_lrt_delta,76,2020-05-01,2020-10-01,0.16666666666666666,1,changed_with_warning_overlap
fused_sp_lrt_delta,77,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,78,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
fused_sp_lrt_delta,79,2021-10-01,2022-03-01,0.0,0,no_alert_stream_change
pc_t2,0,2024-03-01,2024-08-01,0.0,0,no_alert_stream_change
pc_t2,1,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
pc_t2,2,2022-07-01,2022-12-01,0.16666666666666666,0,silent_suppression
pc_t2,3,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
pc_t2,4,2021-07-01,2021-12-01,0.0,0,no_alert_stream_change
pc_t2,5,2020-03-01,2020-08-01,0.0,1,no_alert_stream_change
pc_t2,6,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
pc_t2,7,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
pc_t2,8,2020-11-01,2021-04-01,0.3333333333333333,1,changed_with_warning_overlap
pc_t2,9,2023-12-01,2024-05-01,0.0,0,no_alert_stream_change
pc_t2,10,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
pc_t2,11,2024-06-01,2024-11-01,0.0,0,no_alert_stream_change
pc_t2,12,2022-06-01,2022-11-01,0.16666666666666666,0,silent_suppression
pc_t2,13,2022-12-01,2023-05-01,0.16666666666666666,1,changed_with_warning_overlap
pc_t2,14,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
pc_t2,15,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
pc_t2,16,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
pc_t2,17,2022-09-01,2023-02-01,0.16666666666666666,0,silent_suppression
pc_t2,18,2022-10-01,2023-03-01,0.16666666666666666,0,silent_suppression
pc_t2,19,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
pc_t2,20,2021-05-01,2021-10-01,0.16666666666666666,1,changed_with_warning_overlap
pc_t2,21,2024-01-01,2024-06-01,0.0,0,no_alert_stream_change
pc_t2,22,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
pc_t2,23,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
pc_t2,24,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
pc_t2,25,2024-03-01,2024-08-01,0.0,0,no_alert_stream_change
pc_t2,26,2022-09-01,2023-02-01,0.16666666666666666,0,silent_suppression
pc_t2,27,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
pc_t2,28,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
pc_t2,29,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
pc_t2,30,2024-02-01,2024-07-01,0.0,0,no_alert_stream_change
pc_t2,31,2020-11-01,2021-04-01,0.3333333333333333,1,changed_with_warning_overlap
pc_t2,32,2020-06-01,2020-11-01,0.0,1,no_alert_stream_change
pc_t2,33,2024-03-01,2024-08-01,0.0,0,no_alert_stream_change
pc_t2,34,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
pc_t2,35,2022-08-01,2023-01-01,0.16666666666666666,0,silent_suppression
pc_t2,36,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
pc_t2,37,2021-06-01,2021-11-01,0.16666666666666666,1,changed_with_warning_overlap
pc_t2,38,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
pc_t2,39,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
pc_t2,40,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
pc_t2,41,2020-02-01,2020-07-01,0.0,1,no_alert_stream_change
pc_t2,42,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
pc_t2,43,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
pc_t2,44,2020-01-01,2020-06-01,0.0,1,no_alert_stream_change
pc_t2,45,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
pc_t2,46,2022-08-01,2023-01-01,0.16666666666666666,0,silent_suppression
pc_t2,47,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
pc_t2,48,2021-04-01,2021-09-01,0.0,1,no_alert_stream_change
pc_t2,49,2023-01-01,2023-06-01,0.0,0,no_alert_stream_change
pc_t2,50,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
pc_t2,51,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
pc_t2,52,2022-04-01,2022-09-01,0.0,0,no_alert_stream_change
pc_t2,53,2024-11-01,2025-04-01,0.0,0,no_alert_stream_change
pc_t2,54,2023-12-01,2024-05-01,0.0,0,no_alert_stream_change
pc_t2,55,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
pc_t2,56,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
pc_t2,57,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
pc_t2,58,2024-09-01,2025-02-01,0.0,0,no_alert_stream_change
pc_t2,59,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
pc_t2,60,2024-02-01,2024-07-01,0.0,0,no_alert_stream_change
pc_t2,61,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
pc_t2,62,2023-06-01,2023-11-01,0.0,0,no_alert_stream_change
pc_t2,63,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
pc_t2,64,2024-04-01,2024-09-01,0.0,0,no_alert_stream_change
pc_t2,65,2020-08-01,2021-01-01,0.16666666666666666,1,changed_with_warning_overlap
pc_t2,66,2022-11-01,2023-04-01,0.16666666666666666,0,silent_suppression
pc_t2,67,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
pc_t2,68,2024-02-01,2024-07-01,0.0,0,no_alert_stream_change
pc_t2,69,2022-07-01,2022-12-01,0.16666666666666666,0,silent_suppression
pc_t2,70,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
pc_t2,71,2021-07-01,2021-12-01,0.0,0,no_alert_stream_change
pc_t2,72,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
pc_t2,73,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
pc_t2,74,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
pc_t2,75,2024-05-01,2024-10-01,0.0,0,no_alert_stream_change
pc_t2,76,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
pc_t2,77,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
pc_t2,78,2022-08-01,2023-01-01,0.16666666666666666,0,silent_suppression
pc_t2,79,2021-10-01,2022-03-01,0.0,0,no_alert_stream_change
res_energy,0,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
res_energy,1,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
res_energy,2,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
res_energy,3,2021-04-01,2021-09-01,0.16666666666666666,1,changed_with_warning_overlap
res_energy,4,2021-07-01,2021-12-01,0.16666666666666666,1,changed_with_warning_overlap
res_energy,5,2020-03-01,2020-08-01,0.6666666666666666,0,silent_suppression
res_energy,6,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
res_energy,7,2020-01-01,2020-06-01,0.5,0,silent_suppression
res_energy,8,2020-11-01,2021-04-01,0.3333333333333333,1,changed_with_warning_overlap
res_energy,9,2023-12-01,2024-05-01,0.16666666666666666,0,silent_suppression
res_energy,10,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
res_energy,11,2024-06-01,2024-11-01,0.16666666666666666,1,changed_with_warning_overlap
res_energy,12,2022-06-01,2022-11-01,0.0,0,no_alert_stream_change
res_energy,13,2022-12-01,2023-05-01,0.0,0,no_alert_stream_change
res_energy,14,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
res_energy,15,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
res_energy,16,2023-02-01,2023-07-01,0.0,0,no_alert_stream_change
res_energy,17,2022-09-01,2023-02-01,0.0,0,no_alert_stream_change
res_energy,18,2022-10-01,2023-03-01,0.0,0,no_alert_stream_change
res_energy,19,2024-08-01,2025-01-01,0.0,0,no_alert_stream_change
res_energy,20,2021-05-01,2021-10-01,0.0,1,no_alert_stream_change
res_energy,21,2024-01-01,2024-06-01,0.16666666666666666,0,silent_suppression
res_energy,22,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
res_energy,23,2020-01-01,2020-06-01,0.5,0,silent_suppression
res_energy,24,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
res_energy,25,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
res_energy,26,2022-09-01,2023-02-01,0.0,0,no_alert_stream_change
res_energy,27,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
res_energy,28,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
res_energy,29,2023-08-01,2024-01-01,0.0,0,no_alert_stream_change
res_energy,30,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
res_energy,31,2020-11-01,2021-04-01,0.3333333333333333,1,changed_with_warning_overlap
res_energy,32,2020-06-01,2020-11-01,0.0,1,no_alert_stream_change
res_energy,33,2024-03-01,2024-08-01,0.16666666666666666,0,silent_suppression
res_energy,34,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
res_energy,35,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
res_energy,36,2020-05-01,2020-10-01,0.0,1,no_alert_stream_change
res_energy,37,2021-06-01,2021-11-01,0.0,1,no_alert_stream_change
res_energy,38,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
res_energy,39,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
res_energy,40,2021-12-01,2022-05-01,0.0,0,no_alert_stream_change
res_energy,41,2020-02-01,2020-07-01,0.6666666666666666,1,changed_with_warning_overlap
res_energy,42,2020-01-01,2020-06-01,0.5,0,silent_suppression
res_energy,43,2020-08-01,2021-01-01,0.0,1,no_alert_stream_change
res_energy,44,2020-01-01,2020-06-01,0.5,0,silent_suppression
res_energy,45,2023-04-01,2023-09-01,0.0,0,no_alert_stream_change
res_energy,46,2022-08-01,2023-01-01,0.0,0,no_alert_stream_change
res_energy,47,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
res_energy,48,2021-04-01,2021-09-01,0.16666666666666666,1,changed_with_warning_overlap
res_energy,49,2023-01-01,2023-06-01,0.0,0,no_alert_stream_change
res_energy,50,2023-10-01,2024-03-01,0.0,0,no_alert_stream_change
res_energy,51,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
res_energy,52,2022-04-01,2022-09-01,0.0,0,no_alert_stream_change
res_energy,53,2024-11-01,2025-04-01,0.0,0,no_alert_stream_change
res_energy,54,2023-12-01,2024-05-01,0.16666666666666666,0,silent_suppression
res_energy,55,2024-10-01,2025-03-01,0.0,0,no_alert_stream_change
res_energy,56,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
res_energy,57,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
res_energy,58,2024-09-01,2025-02-01,0.0,0,no_alert_stream_change
res_energy,59,2023-03-01,2023-08-01,0.0,0,no_alert_stream_change
res_energy,60,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
res_energy,61,2023-05-01,2023-10-01,0.0,0,no_alert_stream_change
res_energy,62,2023-06-01,2023-11-01,0.0,0,no_alert_stream_change
res_energy,63,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
res_energy,64,2024-04-01,2024-09-01,0.16666666666666666,0,silent_suppression
res_energy,65,2020-08-01,2021-01-01,0.0,1,no_alert_stream_change
res_energy,66,2022-11-01,2023-04-01,0.0,0,no_alert_stream_change
res_energy,67,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
res_energy,68,2024-02-01,2024-07-01,0.16666666666666666,0,silent_suppression
res_energy,69,2022-07-01,2022-12-01,0.0,0,no_alert_stream_change
res_energy,70,2021-11-01,2022-04-01,0.0,0,no_alert_stream_change
res_energy,71,2021-07-01,2021-12-01,0.16666666666666666,1,changed_with_warning_overlap
res_energy,72,2022-01-01,2022-06-01,0.0,0,no_alert_stream_change
res_energy,73,2022-05-01,2022-10-01,0.0,0,no_alert_stream_change
res_energy,74,2023-07-01,2023-12-01,0.0,0,no_alert_stream_change
res_energy,75,2024-05-01,2024-10-01,0.16666666666666666,0,silent_suppression
