panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
full,factor_cov_lrt_delta,1.5,1.5555555555555556,1.6666666666666667,1.0,0.6666666666666666,0.0,1.0,3
full,factor_cov_lrt_delta,2.0,1.3333333333333333,2.037037037037037,0.6666666666666666,1.0,0.0,1.0,3
full,fused_fisher,0.25,2.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,0.0,1.0,3
full,fused_fisher,0.5,1.3333333333333333,2.037037037037037,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_fisher,0.75,1.7777777777777777,3.3333333333333335,1.0,0.6666666666666666,0.0,1.0,3
full,fused_fisher,1.0,1.3333333333333333,3.3333333333333335,1.0,0.6666666666666666,0.0,1.0,3
full,fused_fisher,1.25,1.3333333333333335,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
full,fused_fisher,1.5,1.1111111111111112,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
full,fused_fisher,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
full,fused_fisher_lrt_delta,0.25,4.0,0.7407407407407407,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,fused_fisher_lrt_delta,0.5,2.0,1.4814814814814814,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
full,fused_fisher_lrt_delta,0.75,2.2222222222222223,3.3333333333333335,1.0,1.0,0.0,1.0,3
full,fused_fisher_lrt_delta,1.0,1.6666666666666667,3.3333333333333335,1.0,1.0,0.0,1.0,3
full,fused_fisher_lrt_delta,1.25,1.3333333333333335,4.444444444444445,1.0,1.0,0.0,1.0,3
full,fused_fisher_lrt_delta,1.5,1.1111111111111112,4.444444444444445,1.0,1.0,0.0,1.0,3
full,fused_fisher_lrt_delta,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
full,fused_sp,0.25,2.6666666666666665,0.925925925925926,1.0,0.0,0.0,1.0,3
full,fused_sp,0.5,2.6666666666666665,2.4074074074074074,1.0,0.6666666666666666,0.0,1.0,3
full,fused_sp,0.75,1.7777777777777777,2.777777777777778,1.0,0.6666666666666666,0.0,1.0,3
full,fused_sp,1.0,1.6666666666666667,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,fused_sp,1.25,1.3333333333333335,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,fused_sp,1.5,1.1111111111111112,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,fused_sp,2.0,0.8333333333333334,4.2592592592592595,0.0,1.0,0.0,1.0,3
full,fused_sp_lrt_delta,0.25,2.6666666666666665,1.1111111111111112,1.0,0.3333333333333333,0.0,1.0,3
full,fused_sp_lrt_delta,0.5,2.6666666666666665,2.037037037037037,1.0,0.3333333333333333,0.0,1.0,3
full,fused_sp_lrt_delta,0.75,1.7777777777777777,2.2222222222222223,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,1.0,1.3333333333333333,2.5925925925925926,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,fused_sp_lrt_delta,1.25,1.3333333333333335,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,fused_sp_lrt_delta,1.5,1.1111111111111112,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,fused_sp_lrt_delta,2.0,0.8333333333333334,4.2592592592592595,0.0,1.0,0.0,1.0,3
full,max_abs,0.25,6.666666666666667,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
full,max_abs,0.5,4.0,3.8888888888888893,1.0,1.0,0.0,1.0,3
full,max_abs,0.75,2.2222222222222223,3.8888888888888893,0.6666666666666666,1.0,0.0,1.0,3
full,max_abs,1.0,1.6666666666666667,3.8888888888888893,0.3333333333333333,1.0,0.0,1.0,3
full,max_abs,1.25,1.0666666666666667,4.444444444444445,0.0,1.0,0.0,1.0,3
full,max_abs,1.5,0.8888888888888888,4.444444444444445,0.0,1.0,0.0,1.0,3
full,max_abs,2.0,0.6666666666666666,4.444444444444445,0.0,1.0,0.0,1.0,3
full,pc_t2,0.25,2.6666666666666665,0.7407407407407407,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,pc_t2,0.5,2.6666666666666665,2.5925925925925926,1.0,0.6666666666666666,0.0,1.0,3
