kind,panel,detector,paper_strength_policy,attack_strength_selected,attack_strength_selected_is_applicable,budget_target_paper,budget_nominal_selected,matched_mode,matched_budget_band,matched_tol_budget,tiw_cap,matched_tol_tiw,years_eval_median,target_count_nearest,count_band_width,implied_rate_nearest,n_trials_total,n_trials_budget_in_band,n_trials_joint_in_band,n_trials_primary,coverage_budget,coverage_joint,coverage_primary,primary_status,n_trials,detect_rate,detect_rate_null,uplift_detect_rate,event_success_rate,event_timely_sla_rate,event_anywarn_success_rate,event_anywarn_timely_sla_rate,event_preexisting_warning_rate,contract_pass_full_rate,contract_pass_full_anywarn_rate,event_sla_months,median_delay,median_delay_null,delay_p50,delay_p90,delay_null_p50,delay_null_p90,event_delay_p50,event_delay_p90,event_time_to_trigger_p50,event_time_to_trigger_p90,median_delay_uncens,median_delay_null_uncens,mean_false_alarm_months_per_year,mean_false_alert_events_per_year,mean_time_in_warning,mean_p_star,mean_effect_size,mean_fae_null,mean_tiw_null,mean_cad_win,mean_cad_post,mean_dtiw_win,mean_abs_dtiw_win,mean_dtiw_post,nc2_p0,p_hat,p_binom,nc2_pass,nc2_alpha,row_status,infeasible_reason
corr_mix,score_only,cusum_factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,18,18,18,0.6,0.6,0.6,OK,18.0,0.6111111111111112,0.6666666666666666,-0.05555555555555547,0.6111111111111112,0.05555555555555555,0.6111111111111112,0.05555555555555555,0.0,0.0,0.0,4.0,21.0,16.5,21.0,26.0,16.5,26.0,21.0,26.0,21.0,26.0,14.0,6.0,0.9834515366430259,0.8707643814026792,0.018912529550827423,NA,0.20009820163410963,0.8707643814026792,0.017336485421591802,0.05769230769230768,0.018518518518518517,0.006410256410256411,0.01495726495726496,0.018518518518518517,0.6666666666666666,0.6111111111111112,0.7767398383517078,0.0,0.05,OK,
corr_mix,score_only,ewma_coh_resid_t2,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,22,22,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,OK,22.0,0.8181818181818182,0.0,0.8181818181818182,0.8636363636363636,0.8181818181818182,0.8636363636363636,0.8181818181818182,0.045454545454545456,0.8181818181818182,0.8181818181818182,4.0,0.0,26.0,0.0,26.0,26.0,26.0,0.0,24.000000000000043,0.0,26.0,0.0,NA,0.8046421663442939,0.46937459703417145,0.015473887814313353,0.004920851967110119,211053.52405004067,0.7375886524822696,0.024822695035460987,0.1398601398601399,0.0606060606060606,0.1398601398601399,0.1398601398601399,-0.0606060606060606,0.0,0.8181818181818182,0.0,1.0,0.05,OK,
corr_mix,score_only,ewma_factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.5666666666666667,0.43333333333333335,0.1333333333333333,0.6,0.06666666666666667,0.6,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,4.0,24.0,26.0,24.0,26.0,26.0,26.0,22.5,26.0,24.0,26.0,14.0,10.0,2.0713947990543735,1.044917257683215,0.039834515366430255,0.17105694144590058,0.09500379181080283,1.0264775413711584,0.0355791962174941,0.05384615384615385,0.03333333333333333,0.0025641025641025632,0.03076923076923077,-0.01111111111111111,0.43333333333333335,0.5666666666666667,0.09913289544166262,0.0,0.05,OK,
corr_mix,score_only,factor_cov_change,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.23333333333333334,0.6333333333333333,-0.39999999999999997,0.26666666666666666,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.0,4.0,26.0,19.0,26.0,26.0,19.0,26.0,26.0,26.0,26.0,26.0,20.0,9.0,5.218439716312057,1.0264775413711582,0.10035460992907803,0.021649033754470793,-0.274421044877134,1.0018912529550825,0.1062647754137116,0.08076923076923076,0.06666666666666667,-0.016666666666666666,0.0653846153846154,0.06666666666666667,0.6333333333333333,0.23333333333333334,0.9999984553710465,0.0,0.05,OK,
corr_mix,score_only,factor_cov_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.43333333333333335,0.6333333333333333,-0.19999999999999996,0.43333333333333335,0.16666666666666666,0.43333333333333335,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,4.0,26.0,18.0,26.0,26.0,18.0,26.0,26.0,26.0,26.0,26.0,7.0,11.0,1.192434988179669,1.0141843971631204,0.02293144208037825,0.04121453227134665,-0.2989831625963915,0.9895981087470448,0.022340425531914895,0.015384615384615385,0.02222222222222222,-0.010256410256410256,0.010256410256410256,0.0,0.6333333333333333,0.43333333333333335,0.9921235487896188,0.0,0.05,OK,
corr_mix,score_only,factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,20,20,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,OK,20.0,0.05,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,NA,1.023404255319149,0.7652482269503547,0.01968085106382979,1.0000000000000002e-06,0.027355529802170875,0.7375886524822695,0.017553191489361707,0.0038461538461538464,0.016666666666666666,0.0,0.0038461538461538464,-0.016666666666666666,0.0,0.05,0.0,1.0,0.05,OK,
corr_mix,score_only,factor_cov_lrt_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.4,0.4666666666666667,-0.06666666666666665,0.4,0.03333333333333333,0.4,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,16.5,11.5,1.0326241134751772,1.0203309692671394,0.0198581560283688,0.00970590199018114,0.2829861222069259,1.0203309692671394,0.019621749408983456,0.012820512820512822,0.01111111111111111,-0.002564102564102564,0.005128205128205128,-0.01111111111111111,0.4666666666666667,0.4,0.8195576052977691,0.0,0.05,OK,
corr_mix,score_only,fused_fisher,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,22,22,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,OK,22.0,0.3181818181818182,0.0,0.3181818181818182,0.3181818181818182,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,16.0,NA,0.6621534493874918,0.6621534493874918,0.012733720180528691,1.0000000000000002e-06,1.2660681826558202,0.7375886524822696,0.01418439716312057,0.01223776223776224,0.0303030303030303,0.01223776223776224,0.01223776223776224,-0.0303030303030303,0.0,0.3181818181818182,0.0,1.0,0.05,OK,
corr_mix,score_only,fused_fisher_lrt_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,21,21,21,0.7,0.7,0.7,OK,21.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.23809523809523808,0.5714285714285714,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,4.0,23.0,26.0,23.0,26.0,26.0,26.0,23.0,26.0,23.0,26.0,10.0,NA,0.5883147585275244,0.5883147585275244,0.011313745356298546,1.0000000000000002e-06,1.3038534083864117,0.7375886524822695,0.014184397163120569,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.5714285714285714,0.0,1.0,0.05,OK,
corr_mix,score_only,fused_sp,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.9666666666666667,0.5666666666666667,0.4,0.9666666666666667,0.4,0.9666666666666667,0.4,0.0,0.16666666666666666,0.16666666666666666,4.0,6.5,23.5,6.5,23.0,23.5,26.0,6.5,23.0,6.5,23.0,5.0,13.0,1.5489361702127662,0.8359338061465722,0.02978723404255319,0.04251529828121912,28042330575.693333,1.0080378250591016,0.03321513002364067,0.19230769230769232,0.04444444444444444,0.16666666666666666,0.16666666666666666,-0.04444444444444444,0.5666666666666667,0.9666666666666667,9.527423879396344e-07,1.0,0.05,OK,
corr_mix,score_only,fused_sp_lrt_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.36666666666666664,0.4666666666666667,-0.10000000000000003,0.36666666666666664,0.1,0.36666666666666664,0.1,0.0,0.1,0.1,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,18.0,11.0,0.9895981087470448,0.9895981087470448,0.019030732860520098,0.007517076343338334,21698991418.526016,1.0203309692671394,0.019621749408983456,0.012820512820512822,0.01111111111111111,-0.002564102564102564,0.005128205128205128,-0.01111111111111111,0.4666666666666667,0.36666666666666664,0.9007396820538177,0.0,0.05,OK,
corr_mix,score_only,max_abs,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.5,0.5333333333333333,-0.033333333333333326,0.5333333333333333,0.16666666666666666,0.5333333333333333,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.13333333333333333,4.0,25.0,24.5,25.0,26.0,24.5,26.0,21.5,26.0,25.0,26.0,8.0,5.5,1.8501182033096923,1.0695035460992908,0.035579196217494086,0.04666437208391654,-0.03015128386301962,1.0141843971631204,0.03333333333333334,0.01153846153846154,0.02222222222222222,-0.001282051282051282,0.001282051282051282,0.02222222222222222,0.5333333333333333,0.5,0.7090831412113175,0.0,0.05,OK,
corr_mix,score_only,pc_t2,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,22,22,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,OK,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,NA,NA,0.7375886524822696,0.7375886524822696,0.01418439716312057,0.0034530692490419056,-0.04132711621264065,0.7375886524822696,0.01418439716312057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,OK,
corr_mix,score_only,res_energy,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.9,0.5333333333333333,0.3666666666666667,0.9,0.43333333333333335,0.9,0.43333333333333335,0.0,0.43333333333333335,0.43333333333333335,4.0,6.0,23.0,6.0,24.200000000000003,23.0,26.0,6.0,24.200000000000003,6.0,24.200000000000003,5.0,10.5,0.9465721040189122,0.7252955082742315,0.01820330969267139,0.0070125393775205035,15099501521.484913,0.8236406619385342,0.022222222222222223,0.27435897435897433,0.01111111111111111,0.258974358974359,0.258974358974359,-0.01111111111111111,0.5333333333333333,0.9,1.9885562972138552e-05,1.0,0.05,OK,
corr_mix,score_only,stale,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,1,0,1,0.03333333333333333,0.0,0.03333333333333333,OK,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,NA,NA,26.184397163120565,1.1063829787234043,0.5035460992907801,1e-06,-1.096085409252669,1.1063829787234043,0.5035460992907801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,OK,
freeze,all_only,T2,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.36666666666666664,0.36666666666666664,0.0,0.36666666666666664,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,15.0,15.0,1.0203309692671394,0.8543735224586289,0.019621749408983456,0.020294593204858803,0.0,0.8543735224586289,0.019621749408983456,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.36666666666666664,0.5684136808409713,0.0,0.05,OK,
freeze,all_only,cusum_factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,6,6,6,0.2,0.2,0.2,OK,6.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,4.0,10.0,10.0,10.0,18.5,10.0,18.5,10.0,18.5,10.0,18.5,9.0,9.0,1.0449172576832153,1.0449172576832153,0.020094562647754135,NA,-0.3390941408377693,1.0449172576832153,0.020094562647754135,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.7367755486968451,0.0,0.05,OK,
freeze,all_only,ewma_factor_cov_lrt,INFEASIBLE,1.0,INFEASIBLE,1.0,INFEASIBLE,budget_only,count,0.1,INFEASIBLE,INFEASIBLE,INFEASIBLE,5,1,0.9219858156028369,30,INFEASIBLE,INFEASIBLE,0,INFEASIBLE,INFEASIBLE,0.0,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,no_trials_in_matched_band
freeze,all_only,factor_cov_change,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.4666666666666667,0.4666666666666667,0.0,0.6666666666666666,0.23333333333333334,0.6666666666666666,0.23333333333333334,0.2,0.03333333333333333,0.03333333333333333,4.0,26.0,26.0,26.0,26.0,26.0,26.0,20.0,26.0,26.0,26.0,18.5,18.5,5.9437352245862884,1.038770685579196,0.11430260047281322,0.33409558876152445,0.20003773485707857,1.038770685579196,0.11430260047281322,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.5708236581856364,0.0,0.05,OK,
freeze,all_only,factor_cov_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.36666666666666664,0.36666666666666664,0.0,0.36666666666666664,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,15.0,15.0,1.0203309692671394,0.8543735224586289,0.019621749408983456,0.020294593204858803,2.378304202792081e-06,0.8543735224586289,0.019621749408983456,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.36666666666666664,0.5684136808409713,0.0,0.05,OK,
freeze,all_only,factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,5,30,1.0,0.16666666666666666,1.0,OK,30.0,0.4,0.4,0.0,0.6,0.3,0.6,0.3,0.2,0.03333333333333333,0.03333333333333333,4.0,26.0,26.0,26.0,26.0,26.0,26.0,20.0,26.0,26.0,26.0,14.5,14.5,9.25673758865248,1.0633569739952717,0.1780141843971631,0.6644288488758611,-0.21308644295497667,1.0633569739952717,0.1780141843971631,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5689095006195575,0.0,0.05,OK,
freeze,all_only,factor_cov_lrt_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,21,21,21,0.7,0.7,0.7,OK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,NA,NA,0.7375886524822695,0.7375886524822695,0.014184397163120569,0.020294593204858803,0.06656367029883928,0.7375886524822695,0.014184397163120569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,OK,
freeze,all_only,fused_fisher,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,26,26,26,0.8666666666666667,0.8666666666666667,0.8666666666666667,OK,26.0,0.23076923076923078,0.23076923076923078,0.0,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,24.5,24.5,4.780141843971631,0.7375886524822695,0.09192580469176215,9.313225746154785e-06,0.12993450046918448,0.7375886524822695,0.09192580469176215,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.5757371947796626,0.0,0.05,OK,
freeze,all_only,fused_fisher_lrt_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.5,0.5,0.0,0.5,0.1,0.5,0.1,0.0,0.1,0.1,4.0,25.5,25.5,25.5,26.0,25.5,26.0,25.5,26.0,25.5,26.0,13.0,13.0,1.0141843971631206,1.0141843971631206,0.01950354609929078,0.014241159089097342,0.07529029351782685,1.0141843971631206,0.01950354609929078,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5722322240471895,0.0,0.05,OK,
freeze,all_only,fused_sp,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.3,0.3,0.0,0.3,0.06666666666666667,0.3,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,14.0,14.0,2.3602836879432627,0.8666666666666667,0.04539007092198581,0.020294593204858803,-0.03203709191278005,0.8666666666666667,0.04539007092198581,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5684820937170598,0.0,0.05,OK,
freeze,all_only,fused_sp_lrt_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,21,21,21,0.7,0.7,0.7,OK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,NA,NA,0.7375886524822695,0.7375886524822695,0.014184397163120569,0.020294593204858803,-0.24276574022236672,0.7375886524822695,0.014184397163120569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,OK,
freeze,all_only,max_abs,INFEASIBLE,1.0,INFEASIBLE,1.0,INFEASIBLE,budget_only,count,0.1,INFEASIBLE,INFEASIBLE,INFEASIBLE,5,1,0.9219858156028369,30,INFEASIBLE,INFEASIBLE,0,INFEASIBLE,INFEASIBLE,0.0,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,no_trials_in_matched_band
freeze,all_only,pc_t2,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.36666666666666664,0.36666666666666664,0.0,0.36666666666666664,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,15.0,15.0,1.0203309692671394,0.8543735224586289,0.019621749408983456,0.020294593204858803,0.0,0.8543735224586289,0.019621749408983456,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.36666666666666664,0.5684136808409713,0.0,0.05,OK,
freeze,all_only,res_energy,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.3,0.3,0.0,0.36666666666666664,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,16.0,16.0,5.2368794326241135,0.8851063829787235,0.10070921985815601,0.09981968072590121,0.0,0.8851063829787235,0.10070921985815601,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5684820937170598,0.0,0.05,OK,
freeze,all_only,stale,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,0,30,1.0,0.0,1.0,OK,30.0,0.4,0.4,0.0,0.9666666666666667,0.6,0.9666666666666667,0.6,0.5666666666666667,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,23.200000000000003,26.0,26.0,17.0,17.0,25.164066193853426,1.094089834515366,0.4839243498817967,1.0000000000000002e-06,0.07697804566131967,1.094089834515366,0.4839243498817967,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5689095006195575,0.0,0.05,OK,
freeze,full,T2,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,22,22,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,OK,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,NA,NA,1.2823984526112184,0.7711154094132818,0.024661508704061894,3.051757812500001e-06,0.2661292689848672,0.7375886524822696,0.024822695035460987,0.0,0.01515151515151515,0.0,0.0,0.01515151515151515,0.0,0.0,1.0,0.0,0.05,OK,
freeze,full,cusum_factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,14,14,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,OK,14.0,1.0,0.6428571428571429,0.3571428571428571,1.0,0.6428571428571429,1.0,0.6428571428571429,0.0,0.14285714285714285,0.14285714285714285,4.0,3.0,19.5,3.0,18.500000000000007,19.5,26.0,3.0,18.500000000000007,3.0,18.500000000000007,3.0,14.0,1.198581560283688,1.0668693009118542,0.02304964539007092,NA,3.245093362075056,1.0536980749746707,0.022796352583586626,0.060439560439560426,0.0,0.016483516483516484,0.016483516483516484,0.0,0.6428571428571429,1.0,0.002058745356630233,1.0,0.05,OK,
freeze,full,ewma_factor_cov_lrt,INFEASIBLE,1.0,INFEASIBLE,1.0,INFEASIBLE,budget_only,count,0.1,INFEASIBLE,INFEASIBLE,INFEASIBLE,5,1,0.9219858156028369,30,INFEASIBLE,INFEASIBLE,0,INFEASIBLE,INFEASIBLE,0.0,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,INFEASIBLE,no_trials_in_matched_band
freeze,full,factor_cov_change,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,18,18,18,0.6,0.6,0.6,OK,18.0,0.05555555555555555,1.0,-0.9444444444444444,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,4.0,26.0,11.5,26.0,26.0,11.5,22.6,26.0,26.0,26.0,26.0,0.0,11.5,2.755713159968479,1.1166272655634357,0.05299448384554768,0.05873343323689557,-1.133524589605634,1.106382978723404,0.052009456264775406,0.08760683760683761,0.1111111111111111,-0.08760683760683761,0.08760683760683761,0.1111111111111111,1.0,0.05555555555555555,1.0,0.0,0.05,OK,
freeze,full,factor_cov_delta,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,30,30,30,1.0,1.0,1.0,OK,30.0,0.0,0.6333333333333333,-0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,21.5,26.0,26.0,21.5,26.0,26.0,26.0,26.0,26.0,NA,15.0,2.151300236406619,1.100236406619385,0.04137115839243499,0.03363732529821174,-0.9454809492156538,0.9895981087470449,0.0351063829787234,0.04230769230769232,0.32222222222222213,-0.04230769230769232,0.04230769230769232,0.2777777777777777,0.6333333333333333,0.0,1.0,0.0,0.05,OK,
freeze,full,factor_cov_lrt,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,5.423076923076923,5,1,0.9219858156028369,30,21,21,21,0.7,0.7,0.7,OK,21.0,0.7142857142857143,0.0,0.7142857142857143,0.7619047619047619,0.47619047619047616,0.7619047619047619,0.47619047619047616,0.047619047619047616,0.47619047619047616,0.47619047619047616,4.0,5.0,26.0,5.0,26.0,26.0,26.0,5.0,26.0,5.0,26.0,4.0,NA,0.8868625464370145,0.6585612968591692,0.017055048969942588,1.0000000000000002e-06,2.9858246160779336,0.7375886524822695,0.017561634582911184,0.06043956043956043,0.015873015873015872,0.06043956043956043,0.06043956043956043,-0.015873015873015872,0.0,0.7142857142857143,0.0,1.0,0.05,OK,
